category,sub_category,city,name,area,address,phone_no_1,phone_no_2,source,ratings,state,country,email,latitude,longitude,reviews,facebook_url,linkedin_url,twitter_url,description,pincode,virtual_phone_no,whatsapp_no,phone_no_3,avg_spent,cost_for_two
Shopping,Boutiques,Kothapeta Taluk,Choutra Center,"21-2-43, Cloth Bazaar","21-2-43, Cloth Bazaar, Lalapet, Guntur, Andhra Pradesh 522003",070973 07246,,,,Andhra Pradesh,India,,,,3.9,,,,,522003,,,,,
Shopping,Boutiques,Kothapeta Taluk,Behual FASHIONS,"Koushik, 7/97 Near Church Road","Koushik, 7/97 Near Church Road, Street, Kothapeta, Andhra Pradesh 533223",091005 46567,,,,Andhra Pradesh,India,,,,,,,,,533223,,,,,
Shopping,Boutiques,Kothapeta Taluk,Sri Vaishnavi Readymades,"Shop 2-7, Kothapeta","Shop 2-7, Kothapeta, Andhra Pradesh 533223",099494 49156,,,,Andhra Pradesh,India,,,,5,,,,,533223,,,,,
Shopping,Boutiques,Kotturu Mandal,LIFESTYLE TAILORS,"04, Kotturu - Srikakulam Rd","04, Kotturu - Srikakulam Rd, Srikakulam, Kotturu, Andhra Pradesh 532001",083281 52224,,,,Andhra Pradesh,India,,,,5,,,,,532001,,,,,
Shopping,Boutiques,Kotturu Mandal,LMR Designer Boutique,"C29P+VJV, Gottipalle","C29P+VJV, Gottipalle, Andhra Pradesh 532421",,,,,Andhra Pradesh,India,,,,5,,,,,532421,,,,,
Shopping,Boutiques,Kotturu Mandal,Sweta's Boutique,"D.NO. 11, 10-2","D.NO. 11, 10-2, CHAMPAGALLI STREET, Bahadurlapeta, Srikakulam, Andhra Pradesh 532001",,,,,Andhra Pradesh,India,,,,3.5,,,,,532001,,,,,
Shopping,Boutiques,Kotturu Mandal,Patanjali Gramin Arogya Kendra,"Ground Floor, Nethaji Nagar Colony","Ground Floor, Nethaji Nagar Colony, Mandal, Kotturu, Andhra Pradesh 532455",094403 47699,,patanjaliayurved.net,,Andhra Pradesh,India,,,,5,,,,,532455,,,,,
Shopping,Boutiques,Nallajarlamandalam,Samyuthaa fashions,"Saibaba temple, Eluru Rd","Saibaba temple, Eluru Rd, opposite Nallajerla, Nallajerla, Andhra Pradesh 534112",098666 95009,,,,Andhra Pradesh,India,,,,5,,,,,534112,,,,,
Shopping,Boutiques,Nallajarlamandalam,Samyukthaa Designer Boutique,"Saibaba temple, Eluru Rd","Saibaba temple, Eluru Rd, opposite Nallajerla, Nallajerla, Andhra Pradesh 534112",098666 95009,,,,Andhra Pradesh,India,,,,5,,,,,534112,,,,,
Shopping,Boutiques,Nallajarlamandalam,RAMYA SRI SAREES & MATCHING,"Shop No 1, Nallajerla","Shop No 1, Nallajerla, Andhra Pradesh 534112",093988 88926,,,,Andhra Pradesh,India,,,,4.1,,,,,534112,,,,,
Shopping,Boutiques,Nallajarlamandalam,Ramyasri Cloth & Readymades,"Shop No 1, Nallajerla","Shop No 1, Nallajerla, Andhra Pradesh 534112",093988 88926,,,,Andhra Pradesh,India,,,,4.1,,,,,534112,,,,,
Shopping,Boutiques,Nallajarlamandalam,Tirumala Creations,"W9VX+GM2, Nallajerla","W9VX+GM2, Nallajerla, Andhra Pradesh 534112",,,,,Andhra Pradesh,India,,,,4.2,,,,,534112,,,,,
Shopping,Boutiques,Nallajarlamandalam,PS fashions NALLAJERLA,"Nallajerla, Andhra Pradesh 534112","Nallajerla, Andhra Pradesh 534112",098499 30519,,,,Andhra Pradesh,India,,,,5,,,,,534112,,,,,
Shopping,Boutiques,Nallajarlamandalam,JK garments,"Nallajerla, Andhra Pradesh 534112","Nallajerla, Andhra Pradesh 534112",098499 30519,,,,Andhra Pradesh,India,,,,5,,,,,534112,,,,,
Shopping,Boutiques,Nallajarlamandalam,Sreekari Cloth Emporium,"Nallajerla, Andhra Pradesh 534112","Nallajerla, Andhra Pradesh 534112",098499 30519,,,,Andhra Pradesh,India,,,,5,,,,,534112,,,,,
Shopping,Boutiques,Nallajarlamandalam,Sri Venkateswara Cloth Store,"WCX5+G77, Eluru Rd","WCX5+G77, Eluru Rd, Nallajerla, Andhra Pradesh 534112",088182 77214,,,,Andhra Pradesh,India,,,,4,,,,,534112,,,,,
Shopping,Boutiques,Nallajarlamandalam,Nallajerla,"WCX5+G77, Eluru Rd","WCX5+G77, Eluru Rd, Nallajerla, Andhra Pradesh 534112",088182 77214,,,,Andhra Pradesh,India,,,,4,,,,,534112,,,,,
Shopping,Boutiques,Nallajarlamandalam,Sri venkateswara SV Mart,"WCX5+G2F, GNT Road","WCX5+G2F, GNT Road, NTR Colony, Nallajerla, Andhra Pradesh 534112",,,,,Andhra Pradesh,India,,,,4.4,,,,,534112,,,,,
Shopping,Boutiques,Nallajarlamandalam,Lakshmi Botique,"WCX5+G2F, GNT Road","WCX5+G2F, GNT Road, NTR Colony, Nallajerla, Andhra Pradesh 534112",,,,,Andhra Pradesh,India,,,,4.4,,,,,534112,,,,,
Shopping,Boutiques,Nallajarlamandalam,Nallajarla,"WCX3+5RF, Nallajerla","WCX3+5RF, Nallajerla, Andhra Pradesh 534112",,,,,Andhra Pradesh,India,,,,3.4,,,,,534112,,,,,
Shopping,Boutiques,Nallajarlamandalam,SPN COLLECTIONS,"WCX3+5RF, Nallajerla","WCX3+5RF, Nallajerla, Andhra Pradesh 534112",,,,,Andhra Pradesh,India,,,,3.4,,,,,534112,,,,,
Shopping,Boutiques,Nallajarlamandalam,JB Designer Boutique,"Vardhineedu vijay kumar street, beside Trinadh Life Style","Vardhineedu vijay kumar street, beside Trinadh Life Style, Ramachandra Rao Pet, Eluru, Andhra Pradesh 534002",,,,,Andhra Pradesh,India,,,,4.9,,,,,534002,,,,,
Shopping,Boutiques,Nallajarlamandalam,Vastralankar boutique,"Vardhineedu vijay kumar street, beside Trinadh Life Style","Vardhineedu vijay kumar street, beside Trinadh Life Style, Ramachandra Rao Pet, Eluru, Andhra Pradesh 534002",,,,,Andhra Pradesh,India,,,,4.9,,,,,534002,,,,,
Shopping,Boutiques,Nallajarlamandalam,Syamala Sarees and ReadyMades,"Main Road, near YSR Statute","Main Road, near YSR Statute, beside Rythu Bharosa Kendram, Bangarugudem, Andhra Pradesh 534101",077999 99789,,,,Andhra Pradesh,India,,,,5,,,,,534101,,,,,
Shopping,Boutiques,Nallajarlamandalam,The Angels Spot,"Main Road, near YSR Statute","Main Road, near YSR Statute, beside Rythu Bharosa Kendram, Bangarugudem, Andhra Pradesh 534101",077999 99789,,,,Andhra Pradesh,India,,,,5,,,,,534101,,,,,
Shopping,Boutiques,Nallajarlamandalam,LK Designer Studio,"D-no:-4-1-74, Main road","D-no:-4-1-74, Main road, Opp: Narayana Reddy hospitals Gbr towers, beside Sudha auto spares, Mandapeta, Andhra Pradesh 533308",099482 33336,,,,Andhra Pradesh,India,,,,5,,,,,533308,,,,,
Shopping,Boutiques,Nallajarlamandalam,NK MOBILES,"GNT Road, Nallajerla","GNT Road, Nallajerla, Andhra Pradesh 534112",,,,,Andhra Pradesh,India,,,,,,,,,534112,,,,,
Shopping,Boutiques,Nallajarlamandalam,NIRMALA LADIES TAILORS,"GNT Road, Nallajerla","GNT Road, Nallajerla, Andhra Pradesh 534112",,,,,Andhra Pradesh,India,,,,,,,,,534112,,,,,
Shopping,Boutiques,Nallajarlamandalam,SRI VINAYAKA FASHIONS,"FJV6+355, Rd Number 8","FJV6+355, Rd Number 8, opp. Vinayaka Temple, Tadepalle, Mahanadu, Andhra Pradesh 522501",086869 39842,,,,Andhra Pradesh,India,,,,5,,,,,522501,,,,,
Shopping,Boutiques,Nallajarlamandalam,Aliya Boutique And Maggam Works,"FJV6+355, Rd Number 8","FJV6+355, Rd Number 8, opp. Vinayaka Temple, Tadepalle, Mahanadu, Andhra Pradesh 522501",086869 39842,,,,Andhra Pradesh,India,,,,5,,,,,522501,,,,,
Shopping,Boutiques,Nallajarlamandalam,Style Plus Taylor,"FJV6+355, Rd Number 8","FJV6+355, Rd Number 8, opp. Vinayaka Temple, Tadepalle, Mahanadu, Andhra Pradesh 522501",086869 39842,,,,Andhra Pradesh,India,,,,5,,,,,522501,,,,,
Shopping,Boutiques,Nallajarlamandalam,Shift For Update Boutique,"FJV6+355, Rd Number 8","FJV6+355, Rd Number 8, opp. Vinayaka Temple, Tadepalle, Mahanadu, Andhra Pradesh 522501",086869 39842,,,,Andhra Pradesh,India,,,,5,,,,,522501,,,,,
Shopping,Boutiques,Nallajarlamandalam,మంగాస్ బొటిక్(mangas boutique),"FJV6+355, Rd Number 8","FJV6+355, Rd Number 8, opp. Vinayaka Temple, Tadepalle, Mahanadu, Andhra Pradesh 522501",086869 39842,,,,Andhra Pradesh,India,,,,5,,,,,522501,,,,,
Shopping,Boutiques,Nallajarlamandalam,Sri Venkateswara Cloth Store,"WCX5+G77, Eluru Rd","WCX5+G77, Eluru Rd, Nallajerla, Andhra Pradesh 534112",088182 77214,,,,Andhra Pradesh,India,,,,4,,,,,534112,,,,,
Shopping,Boutiques,Nallajarlamandalam,Sankeerthana Creations,"WCX5+G77, Eluru Rd","WCX5+G77, Eluru Rd, Nallajerla, Andhra Pradesh 534112",088182 77214,,,,Andhra Pradesh,India,,,,4,,,,,534112,,,,,
Shopping,Boutiques,Nallajarlamandalam,అంజలి టైలర్స,"WCX5+G77, Eluru Rd","WCX5+G77, Eluru Rd, Nallajerla, Andhra Pradesh 534112",088182 77214,,,,Andhra Pradesh,India,,,,4,,,,,534112,,,,,
Shopping,Boutiques,Nallajarlamandalam,Smiley Readymades,"Maddhipaati complex, Tadepalligudem - Nallajerla Rd","Maddhipaati complex, Tadepalligudem - Nallajerla Rd, Nallajerla, Andhra Pradesh 534112",096769 86537,,,,Andhra Pradesh,India,,,,5,,,,,534112,,,,,
Shopping,Boutiques,Nallajarlamandalam,Mallika Collections,"Maddhipaati complex, Tadepalligudem - Nallajerla Rd","Maddhipaati complex, Tadepalligudem - Nallajerla Rd, Nallajerla, Andhra Pradesh 534112",096769 86537,,,,Andhra Pradesh,India,,,,5,,,,,534112,,,,,
Shopping,Boutiques,Nallajarlamandalam,Queens boutique,"SBI basement, Tadepalle","SBI basement, Tadepalle, Tadepalli, Andhra Pradesh 522501",093463 75056,,,,Andhra Pradesh,India,,,,4.5,,,,,522501,,,,,
Shopping,Boutiques,Nallajarlamandalam,SPN COLLECTIONS,"SBI basement, Tadepalle","SBI basement, Tadepalle, Tadepalli, Andhra Pradesh 522501",093463 75056,,,,Andhra Pradesh,India,,,,4.5,,,,,522501,,,,,
Shopping,Boutiques,Nallajarlamandalam,lavanya's boutique,"neeladriraopeta, Gandepalli","neeladriraopeta, Gandepalli, Pro. Ragampeta, Andhra Pradesh 533435",,,,,Andhra Pradesh,India,,,,,,,,,533435,,,,,
Shopping,Boutiques,Nallajarlamandalam,మద్దుల యల్లమంద రావు బట్టల షాపు Maddula Yallamanda Rao Cloth Shop,"neeladriraopeta, Gandepalli","neeladriraopeta, Gandepalli, Pro. Ragampeta, Andhra Pradesh 533435",,,,,Andhra Pradesh,India,,,,,,,,,533435,,,,,
Shopping,Boutiques,Nallajarlamandalam,Nalini's alankara,"neeladriraopeta, Gandepalli","neeladriraopeta, Gandepalli, Pro. Ragampeta, Andhra Pradesh 533435",,,,,Andhra Pradesh,India,,,,,,,,,533435,,,,,
Shopping,Boutiques,Nallajarlamandalam,Mannepalli's Boutique,"neeladriraopeta, Gandepalli","neeladriraopeta, Gandepalli, Pro. Ragampeta, Andhra Pradesh 533435",,,,,Andhra Pradesh,India,,,,,,,,,533435,,,,,
Shopping,Boutiques,Nallajarlamandalam,Sreak Boutique,"neeladriraopeta, Gandepalli","neeladriraopeta, Gandepalli, Pro. Ragampeta, Andhra Pradesh 533435",,,,,Andhra Pradesh,India,,,,,,,,,533435,,,,,
Shopping,Boutiques,Nallajarlamandalam,Sree Alankrutha Boutique👗,"Marasa Sarovar 5, star hotel","Marasa Sarovar 5, star hotel, 22-8-149/7, 7th cross, near Grand World Road, Upadhyaya Nagar, Madhav Puram, Tirupati, Andhra Pradesh 517507",096406 55792,,,,Andhra Pradesh,India,,,,4.8,,,,,517507,,,,,
Shopping,Boutiques,Nallajarlamandalam,Amrutha boutique,"Koppurao Colony, Mangalagiri","Koppurao Colony, Mangalagiri, Andhra Pradesh 522503",,,,,Andhra Pradesh,India,,,,5,,,,,522503,,,,,
Shopping,Boutiques,Nallajarlamandalam,Cinderella Boutique,"Koppurao Colony, Mangalagiri","Koppurao Colony, Mangalagiri, Andhra Pradesh 522503",,,,,Andhra Pradesh,India,,,,5,,,,,522503,,,,,
Shopping,Boutiques,Nallajarlamandalam,Threads & Knots,"Koppurao Colony, Mangalagiri","Koppurao Colony, Mangalagiri, Andhra Pradesh 522503",,,,,Andhra Pradesh,India,,,,5,,,,,522503,,,,,
Shopping,Boutiques,Nallajarlamandalam,Sri Navya Boutique,"Koppurao Colony, Mangalagiri","Koppurao Colony, Mangalagiri, Andhra Pradesh 522503",,,,,Andhra Pradesh,India,,,,5,,,,,522503,,,,,
Shopping,Boutiques,Nallajarlamandalam,"Om Friends Boutique, Nandyal","Koppurao Colony, Mangalagiri","Koppurao Colony, Mangalagiri, Andhra Pradesh 522503",,,,,Andhra Pradesh,India,,,,5,,,,,522503,,,,,
Shopping,Boutiques,Nallajarlamandalam,Limra boutique,"Parasupet, Reserve Police Quarters","Parasupet, Reserve Police Quarters, Machilipatnam, Andhra Pradesh 521001",,,,,Andhra Pradesh,India,,,,3,,,,,521001,,,,,
Shopping,Boutiques,Nallajarlamandalam,Sharief Shoe Mart & Watch Co,"Parasupet, Reserve Police Quarters","Parasupet, Reserve Police Quarters, Machilipatnam, Andhra Pradesh 521001",,,,,Andhra Pradesh,India,,,,3,,,,,521001,,,,,
Shopping,Boutiques,Nallajarlamandalam,JR Boutique,"Parasupet, Reserve Police Quarters","Parasupet, Reserve Police Quarters, Machilipatnam, Andhra Pradesh 521001",,,,,Andhra Pradesh,India,,,,3,,,,,521001,,,,,
Shopping,Boutiques,Nallajarlamandalam,KETURAH WOMEN COLLECTIONS,"Shop No2, Moppurisetti Complex","Shop No2, Moppurisetti Complex, opp. Canara Bank, Gudlavalleru, Andhra Pradesh 521356",094912 24471,,,,Andhra Pradesh,India,,,,5,,,,,521356,,,,,
Shopping,Boutiques,Nallajarlamandalam,Sk meeravali fancy shop and sarees,"Shop No2, Moppurisetti Complex","Shop No2, Moppurisetti Complex, opp. Canara Bank, Gudlavalleru, Andhra Pradesh 521356",094912 24471,,,,Andhra Pradesh,India,,,,5,,,,,521356,,,,,
Shopping,Boutiques,Nallajarlamandalam,Shree Soundarya boutique,"Chebrolu Devulapalli Rd, Dubacherla","Chebrolu Devulapalli Rd, Dubacherla, Andhra Pradesh 534112",,,,,Andhra Pradesh,India,,,,5,,,,,534112,,,,,
Shopping,Boutiques,Nallajarlamandalam,Tarla,"1-53, Jangam St","1-53, Jangam St, Gandhi Bazar, Brahmanatarla, Andhra Pradesh 532220",,,,,Andhra Pradesh,India,,,,3.7,,,,,532220,,,,,
Shopping,Boutiques,Nallajarlamandalam,Lavish The Designer Boutique,"1-53, Jangam St","1-53, Jangam St, Gandhi Bazar, Brahmanatarla, Andhra Pradesh 532220",,,,,Andhra Pradesh,India,,,,3.7,,,,,532220,,,,,
Shopping,Boutiques,Nallajarlamandalam,K G N Ladies Tailor,"1-53, Jangam St","1-53, Jangam St, Gandhi Bazar, Brahmanatarla, Andhra Pradesh 532220",,,,,Andhra Pradesh,India,,,,3.7,,,,,532220,,,,,
Shopping,Boutiques,Nallajarlamandalam,రాజ్యలక్ష్మి లేడీస్ టైలర్ & శారిస్,"1-53, Jangam St","1-53, Jangam St, Gandhi Bazar, Brahmanatarla, Andhra Pradesh 532220",,,,,Andhra Pradesh,India,,,,3.7,,,,,532220,,,,,
Shopping,Boutiques,Nallajarlamandalam,Krishna Readymade Shop,"W4VJ+3CC, Peda Bommala Puram","W4VJ+3CC, Peda Bommala Puram, Andhra Pradesh 523331",,,,,Andhra Pradesh,India,,,,,,,,,523331,,,,,
Shopping,Boutiques,Nallajarlamandalam,K SPRIT,"W4VJ+3CC, Peda Bommala Puram","W4VJ+3CC, Peda Bommala Puram, Andhra Pradesh 523331",,,,,Andhra Pradesh,India,,,,,,,,,523331,,,,,
Shopping,Boutiques,Nallajarlamandalam,Sujatha botique,"2Q45+PF7, Sambai Gudem","2Q45+PF7, Sambai Gudem, Ramanujavaram, Telangana 507117",,,,,Andhra Pradesh,India,,,,5,,,,,507117,,,,,
Shopping,Boutiques,Nallajarlamandalam,Sri Padmaja Fancy And General Stores,"2Q45+PF7, Sambai Gudem","2Q45+PF7, Sambai Gudem, Ramanujavaram, Telangana 507117",,,,,Andhra Pradesh,India,,,,5,,,,,507117,,,,,
Shopping,Boutiques,Nallajarlamandalam,TEJASWI ENTERPRISES,"House No 14, 16","House No 14, 16, Neeladripuram Rd, Nallajerla, Andhra Pradesh 534112",,,,,Andhra Pradesh,India,,,,,,,,,534112,,,,,
Shopping,Boutiques,Nallajarlamandalam,Lella Boutique,"Fakirgudem, Benz Circle","Fakirgudem, Benz Circle, Vijayawada, Andhra Pradesh 520010",083097 08333,,,,Andhra Pradesh,India,,,,4,,,,,520010,,,,,
Shopping,Boutiques,Nallajarlamandalam,VL Boutique,"8F46+48V, Sitaram Nagar Rd","8F46+48V, Sitaram Nagar Rd, Sitaram Nagar, Guntur, Andhra Pradesh 522001",090308 92893,,,,Andhra Pradesh,India,,,,5,,,,,522001,,,,,
Shopping,Boutiques,Nallajarlamandalam,SRI RAGAA'S BOUTIQUE,"8F46+48V, Sitaram Nagar Rd","8F46+48V, Sitaram Nagar Rd, Sitaram Nagar, Guntur, Andhra Pradesh 522001",090308 92893,,,,Andhra Pradesh,India,,,,5,,,,,522001,,,,,
Shopping,Boutiques,Nallajarlamandalam,BEULAH FASHION BOUTIQUE,"8F46+48V, Sitaram Nagar Rd","8F46+48V, Sitaram Nagar Rd, Sitaram Nagar, Guntur, Andhra Pradesh 522001",090308 92893,,,,Andhra Pradesh,India,,,,5,,,,,522001,,,,,
Shopping,Boutiques,Nallajarlamandalam,Modern Ladies Tailors,"8F46+48V, Sitaram Nagar Rd","8F46+48V, Sitaram Nagar Rd, Sitaram Nagar, Guntur, Andhra Pradesh 522001",090308 92893,,,,Andhra Pradesh,India,,,,5,,,,,522001,,,,,
Shopping,Boutiques,Nallajarlamandalam,Angel's Boutique,"Saroja Complex, Saroja Complex","Saroja Complex, Saroja Complex, Muduthumulu village, Sakhinetipalli Mandal, Sakhinetipalli - Razole Rd, Andhra Pradesh - 533252 1st floor, left corner shop, SakhinetiPalli, Andhra Pradesh 533251",,,,,Andhra Pradesh,India,,,,,,,,,533252,,,,,
Shopping,Boutiques,Nallajarlamandalam,NAKSHATHRA FASHION,"Inkollu - Gollapalem Rd, Inkollu","Inkollu - Gollapalem Rd, Inkollu, Parchoor, Andhra Pradesh 523167",,,,,Andhra Pradesh,India,,,,,,,,,523167,,,,,
Shopping,Boutiques,Nallajarlamandalam,SARA BOUTIQUE,"Inkollu - Gollapalem Rd, Inkollu","Inkollu - Gollapalem Rd, Inkollu, Parchoor, Andhra Pradesh 523167",,,,,Andhra Pradesh,India,,,,,,,,,523167,,,,,
Shopping,Boutiques,Nallajarlamandalam,Balaraju Clothing Store,"3PJR+44V, Sivangulapalem","3PJR+44V, Sivangulapalem, Kanagala, Andhra Pradesh 522259",,,,,Andhra Pradesh,India,,,,4.5,,,,,522259,,,,,
Shopping,Boutiques,Nallajarlamandalam,SRI SATYA DURGA LADIES TILORS,"3PJR+44V, Sivangulapalem","3PJR+44V, Sivangulapalem, Kanagala, Andhra Pradesh 522259",,,,,Andhra Pradesh,India,,,,4.5,,,,,522259,,,,,
Shopping,Boutiques,Nallajarlamandalam,Sri Uma Mulleswara Cloth Stores,"3PJR+44V, Sivangulapalem","3PJR+44V, Sivangulapalem, Kanagala, Andhra Pradesh 522259",,,,,Andhra Pradesh,India,,,,4.5,,,,,522259,,,,,
Shopping,Boutiques,Nallajarlamandalam,Susan botique,"Catholic Church Area, 12-2","Catholic Church Area, 12-2, Tadepalle, Maximilian Kolbe, Sitanagaram, Tadepalli, Andhra Pradesh 522501",,,,,Andhra Pradesh,India,,,,,,,,,522501,,,,,
Shopping,Boutiques,Nallajarlamandalam,SURESH CUTPICES,"Catholic Church Area, 12-2","Catholic Church Area, 12-2, Tadepalle, Maximilian Kolbe, Sitanagaram, Tadepalli, Andhra Pradesh 522501",,,,,Andhra Pradesh,India,,,,,,,,,522501,,,,,
Shopping,Boutiques,Nallajarlamandalam,Dhanas Botique,"11-72, Denduluru Rd","11-72, Denduluru Rd, Ramaraogudem, Denduluru, Andhra Pradesh 534432",,,,,Andhra Pradesh,India,,,,,,,,,534432,,,,,
Shopping,Boutiques,Nallajarlamandalam,పెదగాడి గణేష్ బల్లంకి,"11-72, Denduluru Rd","11-72, Denduluru Rd, Ramaraogudem, Denduluru, Andhra Pradesh 534432",,,,,Andhra Pradesh,India,,,,,,,,,534432,,,,,
Shopping,Boutiques,Nindra,Yuvaraj Shop,"9P83+3Q5, Nindra","9P83+3Q5, Nindra, Andhra Pradesh 517591",,,,,Andhra Pradesh,India,,,,4,,,,,517591,,,,,
Shopping,Boutiques,Nindra,Niru's Fashions,"17_454, sai complex","17_454, sai complex, Sundharayya Street, Church down, Andhra Pradesh 517001",,,,,Andhra Pradesh,India,,,,4.8,,,,,517001,,,,,
Shopping,Boutiques,Nindra,Nakshatra Boutique,"1st floor, vankayal reddy province","1st floor, vankayal reddy province, 22-1135, Puttur Rd, KR Palli, Chittorgarh, Chittoor, Andhra Pradesh 517001",097437 81999,,instagram.com,,Andhra Pradesh,India,,,,4.3,,,,,517001,,,,,
Shopping,Boutiques,Nindra,Subham Textiles,"nearby KPC stores, Rajuveedhi","nearby KPC stores, Rajuveedhi, Nindra, Andhra Pradesh 517591",,,,,Andhra Pradesh,India,,,,,,,,,517591,,,,,
Shopping,Boutiques,Nindra,Nakshatra Boutique & ladies tailoring,"nearby KPC stores, Rajuveedhi","nearby KPC stores, Rajuveedhi, Nindra, Andhra Pradesh 517591",,,,,Andhra Pradesh,India,,,,,,,,,517591,,,,,
Shopping,Boutiques,Nindra,Aakrithi designer boutique,"2-734/2, Shanthi Nagar Colony","2-734/2, Shanthi Nagar Colony, KR Palli, Chittoor, Andhra Pradesh 517001",088856 65780,,instagram.com,,Andhra Pradesh,India,,,,4.8,,,,,517001,,,,,
Shopping,Boutiques,Nindra,Tina Boutique,"8-72,Tina textiles","8-72,Tina textiles, main road, Pakala, Andhra Pradesh 517112",,,,,Andhra Pradesh,India,,,,5,,,,,517112,,,,,
Shopping,Boutiques,Nindra,DJ. Kerana shop,"9PM3+5XR, Nindra","9PM3+5XR, Nindra, Andhra Pradesh 517591",,,,,Andhra Pradesh,India,,,,5,,,,,517591,,,,,
Shopping,Boutiques,Nindra,House of ujwala,"9PM3+5XR, Nindra","9PM3+5XR, Nindra, Andhra Pradesh 517591",,,,,Andhra Pradesh,India,,,,5,,,,,517591,,,,,
Shopping,Boutiques,Nindra,KPC stores,"9PM3+5XR, Nindra","9PM3+5XR, Nindra, Andhra Pradesh 517591",,,,,Andhra Pradesh,India,,,,5,,,,,517591,,,,,
Shopping,Boutiques,Nindra,RANGADEVI BOUTIQUE,"116, Jandaman St","116, Jandaman St, Thotapalyam, Chittoor, Andhra Pradesh 517001",097690 19338,,,,Andhra Pradesh,India,,,,4.9,,,,,517001,,,,,
Shopping,Boutiques,Nindra,VK Automobiles,"116, Jandaman St","116, Jandaman St, Thotapalyam, Chittoor, Andhra Pradesh 517001",097690 19338,,,,Andhra Pradesh,India,,,,4.9,,,,,517001,,,,,
Shopping,Boutiques,Nindra,Sankeerthana Creations,"25/11, 169","25/11, 169, Main, road, Grand Trunk Road, opp. nippo factory, Savithri Nagar, Vedayapalem, Nellore, Andhra Pradesh 524004",090149 32336,,,,Andhra Pradesh,India,,,,4.9,,,,,524004,,,,,
Shopping,Boutiques,Nindra,Nandu's Creations,"25/11, 169","25/11, 169, Main, road, Grand Trunk Road, opp. nippo factory, Savithri Nagar, Vedayapalem, Nellore, Andhra Pradesh 524004",090149 32336,,,,Andhra Pradesh,India,,,,4.9,,,,,524004,,,,,
Shopping,Boutiques,Nindra,మంగాస్ బొటిక్(mangas boutique),"Lecturer's Colony, Magunta Layout","Lecturer's Colony, Magunta Layout, Nellore, Andhra Pradesh 524003",088857 58904,,mangasboutique.in,,Andhra Pradesh,India,,,,4.8,,,,,524003,,,,,
Shopping,Boutiques,Nindra,Ushakar chetry,"Lecturer's Colony, Magunta Layout","Lecturer's Colony, Magunta Layout, Nellore, Andhra Pradesh 524003",088857 58904,,mangasboutique.in,,Andhra Pradesh,India,,,,4.8,,,,,524003,,,,,
Shopping,Boutiques,Nindra,Mona Boutique,"2-297, KR Palli","2-297, KR Palli, Chittoor, Andhra Pradesh 517001",080199 34658,,,,Andhra Pradesh,India,,,,3,,,,,517001,,,,,
Shopping,Boutiques,Nindra,Swag store,"Private Bus Stand Rd, Punganur","Private Bus Stand Rd, Punganur, Andhra Pradesh 517247",,,,,Andhra Pradesh,India,,,,4.3,,,,,517247,,,,,
Shopping,Boutiques,Nindra,KALESWARAN SHOP,"9PPG+W23, Koppedu","9PPG+W23, Koppedu, Andhra Pradesh 517587",,,,,Andhra Pradesh,India,,,,5,,,,,517587,,,,,
Shopping,Boutiques,Nindra,Threads & Knots,"9PPG+W23, Koppedu","9PPG+W23, Koppedu, Andhra Pradesh 517587",,,,,Andhra Pradesh,India,,,,5,,,,,517587,,,,,
Shopping,Boutiques,Nindra,Yuva Home,"9P83+2QM, Nindra","9P83+2QM, Nindra, Andhra Pradesh 517591",,,,,Andhra Pradesh,India,,,,4,,,,,517591,,,,,
Shopping,Boutiques,Nindra,Sreshta Boutique Kondapalli,"opposite Karnam gari house, New B'colony","opposite Karnam gari house, New B'colony, Kondapalli, Andhra Pradesh 521228",086397 94191,,,,Andhra Pradesh,India,,,,4.8,,,,,521228,,,,,
Shopping,Boutiques,Nindra,Guna's Den,"9PJ5+VRR, Nindra","9PJ5+VRR, Nindra, Andhra Pradesh 517591",,,,,Andhra Pradesh,India,,,,,,,,,517591,,,,,
Shopping,Boutiques,Nindra,Nidee Boutique,"9PJ5+VRR, Nindra","9PJ5+VRR, Nindra, Andhra Pradesh 517591",,,,,Andhra Pradesh,India,,,,,,,,,517591,,,,,
Shopping,Boutiques,Nindra,Prakyath designer studio,"Bus Stop, Aarupampula Centre","Bus Stop, Aarupampula Centre, Kondapalli, Andhra Pradesh 521228",077807 85822,,,,Andhra Pradesh,India,,,,5,,,,,521228,,,,,
Shopping,Boutiques,Nindra,Ration dealer shop KOPPEDU acharyula kandriga,"Bus Stop, Aarupampula Centre","Bus Stop, Aarupampula Centre, Kondapalli, Andhra Pradesh 521228",077807 85822,,,,Andhra Pradesh,India,,,,5,,,,,521228,,,,,
Shopping,Boutiques,Nindra,G.Govindharajulu,"9PJ5+PMX, Unnamed Road","9PJ5+PMX, Unnamed Road, Netteri, Nindra, Andhra Pradesh 517591",,,,,Andhra Pradesh,India,,,,,,,,,517591,,,,,
Shopping,Boutiques,Nindra,Bhavani Fancy Store,"9PJ5+PMX, Unnamed Road","9PJ5+PMX, Unnamed Road, Netteri, Nindra, Andhra Pradesh 517591",,,,,Andhra Pradesh,India,,,,,,,,,517591,,,,,
Shopping,Boutiques,Nindra,Nadar shop,"9PJ4+M9Q, Nindra Rd","9PJ4+M9Q, Nindra Rd, Nindra, Andhra Pradesh 517591",,,,,Andhra Pradesh,India,,,,,,,,,517591,,,,,
